floor,FIPS,radon,log_radon,county,county_id
0,27053,5.6,1.7227665977411035,Hennepin,27
0,27053,2.6,0.9555114450274363,Hennepin,27
1,27053,0.9,-0.10536051565782628,Hennepin,27
0,27053,5.1,1.62924053973028,Hennepin,27
0,27053,4.9,1.589235205116581,Hennepin,27
0,27053,6.0,1.791759469228055,Hennepin,27
0,27053,3.1,1.1314021114911006,Hennepin,27
0,27053,16.5,2.803360380906535,Hennepin,27
1,27053,1.6,0.47000362924573563,Hennepin,27
0,27053,1.5,0.4054651081081644,Hennepin,27
0,27053,3.0,1.0986122886681098,Hennepin,27
0,27053,7.6,2.028148247292285,Hennepin,27
0,27053,10.9,2.388762789235098,Hennepin,27
0,27053,3.0,1.0986122886681098,Hennepin,27
0,27053,2.1,0.7419373447293773,Hennepin,27
0,27053,3.0,1.0986122886681098,Hennepin,27
1,27053,0.8,-0.2231435513142097,Hennepin,27
0,27053,6.0,1.791759469228055,Hennepin,27
1,27053,2.5,0.9162907318741551,Hennepin,27
0,27053,0.4,-0.916290731874155,Hennepin,27
0,27053,1.3,0.26236426446749106,Hennepin,27
0,27053,3.9,1.3609765531356006,Hennepin,27
0,27053,0.9,-0.10536051565782628,Hennepin,27
0,27053,2.6,0.9555114450274363,Hennepin,27
0,27053,2.0,0.6931471805599453,Hennepin,27
0,27053,7.4,2.0014800002101243,Hennepin,27
0,27053,4.0,1.3862943611198906,Hennepin,27
0,27053,1.8,0.5877866649021191,Hennepin,27
0,27053,2.8,1.0296194171811581,Hennepin,27
0,27053,2.5,0.9162907318741551,Hennepin,27
1,27053,2.1,0.7419373447293773,Hennepin,27
0,27053,3.3,1.1939224684724346,Hennepin,27
0,27053,7.9,2.066862759472976,Hennepin,27
0,27053,11.2,2.4159137783010487,Hennepin,27
0,27053,2.9,1.0647107369924282,Hennepin,27
0,27053,1.6,0.47000362924573563,Hennepin,27
0,27053,5.5,1.7047480922384253,Hennepin,27
0,27053,5.4,1.6863989535702288,Hennepin,27
0,27053,5.5,1.7047480922384253,Hennepin,27
0,27053,1.9,0.6418538861723947,Hennepin,27
0,27053,1.8,0.5877866649021191,Hennepin,27
0,27053,3.8,1.33500106673234,Hennepin,27
0,27053,5.6,1.7227665977411035,Hennepin,27
0,27053,8.6,2.151762203259462,Hennepin,27
0,27053,8.6,2.151762203259462,Hennepin,27
0,27053,2.5,0.9162907318741551,Hennepin,27
0,27053,4.4,1.4816045409242156,Hennepin,27
1,27053,2.8,1.0296194171811581,Hennepin,27
0,27053,2.3,0.8329091229351039,Hennepin,27
0,27053,7.2,1.9740810260220096,Hennepin,27
0,27053,14.9,2.7013612129514133,Hennepin,27
0,27053,3.9,1.3609765531356006,Hennepin,27
0,27053,4.1,1.410986973710262,Hennepin,27
0,27053,1.5,0.4054651081081644,Hennepin,27
1,27055,4.8,1.5686159179138452,Houston,28
0,27055,8.5,2.1400661634962708,Houston,28
0,27055,9.0,2.1972245773362196,Houston,28
0,27055,3.4,1.2237754316221157,Houston,28
1,27055,2.2,0.7884573603642703,Houston,28
0,27055,3.6,1.2809338454620642,Houston,28
1,27057,3.7,1.308332819650179,Hubbard,29
1,27057,0.8,-0.2231435513142097,Hubbard,29
1,27057,2.8,1.0296194171811581,Hubbard,29
0,27057,1.5,0.4054651081081644,Hubbard,29
0,27057,4.6,1.5260563034950492,Hubbard,29
0,27059,3.6,1.2809338454620642,Isanti,30
0,27059,3.0,1.0986122886681098,Isanti,30
0,27059,2.2,0.7884573603642703,Isanti,30
0,27061,1.9,0.6418538861723947,Itasca,31
0,27061,1.8,0.5877866649021191,Itasca,31
0,27061,4.3,1.4586150226995167,Itasca,31
0,27061,9.4,2.2407096892759584,Itasca,31
0,27061,1.3,0.26236426446749106,Itasca,31
0,27061,2.5,0.9162907318741551,Itasca,31
0,27061,1.1,0.09531017980432493,Itasca,31
0,27061,3.3,1.1939224684724346,Itasca,31
0,27061,2.6,0.9555114450274363,Itasca,31
0,27061,2.4,0.8754687373538999,Itasca,31
0,27061,2.6,0.9555114450274363,Itasca,31
0,27063,15.3,2.72785282839839,Jackson,32
0,27063,13.1,2.5726122302071057,Jackson,32
0,27063,2.9,1.0647107369924282,Jackson,32
0,27063,8.4,2.128231705849268,Jackson,32
0,27063,5.0,1.6094379124341003,Jackson,32
0,27065,1.8,0.5877866649021191,Kanabec,33
0,27065,7.9,2.066862759472976,Kanabec,33
0,27065,3.8,1.33500106673234,Kanabec,33
0,27065,2.6,0.9555114450274363,Kanabec,33
0,27067,12.3,2.509599262378372,Kandiyohi,34
0,27067,4.1,1.410986973710262,Kandiyohi,34
0,27067,6.7,1.9021075263969205,Kandiyohi,34
0,27067,11.3,2.424802725718295,Kandiyohi,34
0,27069,6.9,1.9315214116032138,Kittson,35
1,27069,4.5,1.5040773967762742,Kittson,35
1,27069,0.9,-0.10536051565782628,Kittson,35
0,27071,1.4,0.3364722366212129,Koochiching,36
1,27071,2.8,1.0296194171811581,Koochiching,36
1,27071,1.3,0.26236426446749106,Koochiching,36
0,27071,1.7,0.5306282510621704,Koochiching,36
0,27071,1.0,0.0,Koochiching,36
1,27071,1.0,0.0,Koochiching,36
1,27071,2.0,0.6931471805599453,Koochiching,36
1,27073,11.3,2.424802725718295,Lac qui Parle,37
0,27073,16.0,2.772588722239781,Lac qui Parle,37
0,27075,1.6,0.47000362924573563,Lake,38
0,27075,1.5,0.4054651081081644,Lake,38
0,27075,0.9,-0.10536051565782628,Lake,38
0,27075,0.5,-0.6931471805599453,Lake,38
0,27075,1.3,0.26236426446749106,Lake,38
1,27075,1.3,0.26236426446749106,Lake,38
0,27075,0.5,-0.6931471805599453,Lake,38
0,27075,2.8,1.0296194171811581,Lake,38
0,27075,7.1,1.9600947840472698,Lake,38
1,27077,2.9,1.0647107369924282,Lake of the Woods,39
0,27077,3.3,1.1939224684724346,Lake of the Woods,39
0,27077,10.1,2.312535423847214,Lake of the Woods,39
1,27077,4.3,1.4586150226995167,Lake of the Woods,39
0,27079,12.5,2.5257286443082556,Le Sueur,40
1,27079,4.2,1.4350845252893227,Le Sueur,40
0,27079,3.9,1.3609765531356006,Le Sueur,40
0,27079,4.5,1.5040773967762742,Le Sueur,40
0,27079,3.3,1.1939224684724346,Le Sueur,40
0,27081,17.5,2.8622008809294686,Lincoln,41
0,27081,7.9,2.066862759472976,Lincoln,41
1,27081,3.5,1.252762968495368,Lincoln,41
0,27081,10.6,2.3608540011180215,Lincoln,41
0,27083,4.6,1.5260563034950492,Lyon,42
0,27083,5.1,1.62924053973028,Lyon,42
0,27083,8.9,2.186051276738094,Lyon,42
0,27083,5.8,1.7578579175523736,Lyon,42
0,27083,5.1,1.62924053973028,Lyon,42
0,27083,6.5,1.8718021769015913,Lyon,42
1,27083,6.9,1.9315214116032138,Lyon,42
0,27083,12.0,2.4849066497880004,Lyon,42
0,27087,3.9,1.3609765531356006,Mahnomen,44
1,27089,1.4,0.3364722366212129,Marshall,45
1,27089,0.9,-0.10536051565782628,Marshall,45
0,27089,2.8,1.0296194171811581,Marshall,45
1,27089,0.9,-0.10536051565782628,Marshall,45
1,27089,1.1,0.09531017980432493,Marshall,45
0,27089,48.2,3.8753590210565547,Marshall,45
1,27089,1.5,0.4054651081081644,Marshall,45
0,27089,8.3,2.1162555148025524,Marshall,45
0,27089,23.8,3.169685580677429,Marshall,45
0,27091,7.5,2.0149030205422647,Martin,46
0,27091,1.5,0.4054651081081644,Martin,46
1,27091,0.5,-0.6931471805599453,Martin,46
0,27091,0.5,-0.6931471805599453,Martin,46
0,27091,9.2,2.2192034840549946,Martin,46
0,27091,4.1,1.410986973710262,Martin,46
0,27091,6.7,1.9021075263969205,Martin,46
0,27085,3.9,1.3609765531356006,McLeod,43
1,27085,0.1,-2.3025850929940455,McLeod,43
1,27085,25.4,3.2347491740244907,McLeod,43
1,27085,1.6,0.47000362924573563,McLeod,43
1,27085,1.1,0.09531017980432493,McLeod,43
0,27085,2.3,0.8329091229351039,McLeod,43
0,27085,2.8,1.0296194171811581,McLeod,43
0,27085,10.6,2.3608540011180215,McLeod,43
0,27085,1.2,0.1823215567939546,McLeod,43
0,27085,10.3,2.33214389523559,McLeod,43
0,27085,9.9,2.2925347571405443,McLeod,43
0,27085,1.8,0.5877866649021191,McLeod,43
0,27085,4.4,1.4816045409242156,McLeod,43
0,27093,3.9,1.3609765531356006,Meeker,47
0,27093,7.2,1.9740810260220096,Meeker,47
0,27093,2.1,0.7419373447293773,Meeker,47
0,27093,3.2,1.1631508098056809,Meeker,47
0,27093,2.3,0.8329091229351039,Meeker,47
1,27095,0.5,-0.6931471805599453,Mille Lacs,48
0,27095,5.7,1.7404661748405046,Mille Lacs,48
0,27097,1.4,0.3364722366212129,Morrison,49
0,27097,4.9,1.589235205116581,Morrison,49
0,27097,3.9,1.3609765531356006,Morrison,49
0,27097,3.0,1.0986122886681098,Morrison,49
0,27097,2.8,1.0296194171811581,Morrison,49
0,27097,2.4,0.8754687373538999,Morrison,49
0,27097,4.4,1.4816045409242156,Morrison,49
0,27097,2.1,0.7419373447293773,Morrison,49
1,27097,3.0,1.0986122886681098,Morrison,49
0,27099,10.9,2.388762789235098,Mower,50
0,27099,8.0,2.0794415416798357,Mower,50
0,27099,9.1,2.2082744135228043,Mower,50
0,27099,24.0,3.1780538303479458,Mower,50
1,27099,1.1,0.09531017980432493,Mower,50
0,27099,9.2,2.2192034840549946,Mower,50
0,27099,2.0,0.6931471805599453,Mower,50
0,27099,3.0,1.0986122886681098,Mower,50
0,27099,2.1,0.7419373447293773,Mower,50
0,27099,6.4,1.8562979903656263,Mower,50
0,27099,4.5,1.5040773967762742,Mower,50
0,27099,10.6,2.3608540011180215,Mower,50
1,27099,1.3,0.26236426446749106,Mower,50
0,27101,12.1,2.4932054526026954,Murray,51
0,27103,8.1,2.0918640616783932,Nicollet,52
0,27103,10.8,2.379546134130174,Nicollet,52
0,27103,15.7,2.7536607123542622,Nicollet,52
0,27103,4.2,1.4350845252893227,Nicollet,52
0,27105,5.4,1.6863989535702288,Nobles,53
0,27105,9.7,2.272125885509337,Nobles,53
0,27105,6.2,1.824549292051046,Nobles,53
1,27107,1.6,0.47000362924573563,Norman,54
0,27107,8.1,2.0918640616783932,Norman,54
0,27107,1.6,0.47000362924573563,Norman,54
0,27109,4.1,1.410986973710262,Olmsted,55
0,27109,8.0,2.0794415416798357,Olmsted,55
0,27109,2.3,0.8329091229351039,Olmsted,55
0,27109,4.4,1.4816045409242156,Olmsted,55
0,27109,5.0,1.6094379124341003,Olmsted,55
0,27109,6.4,1.8562979903656263,Olmsted,55
0,27109,3.2,1.1631508098056809,Olmsted,55
0,27109,4.5,1.5040773967762742,Olmsted,55
0,27109,1.1,0.09531017980432493,Olmsted,55
0,27109,9.4,2.2407096892759584,Olmsted,55
0,27109,7.8,2.0541237336955462,Olmsted,55
0,27109,3.8,1.33500106673234,Olmsted,55
1,27109,0.6,-0.5108256237659907,Olmsted,55
0,27109,2.9,1.0647107369924282,Olmsted,55
0,27109,2.1,0.7419373447293773,Olmsted,55
1,27109,1.1,0.09531017980432493,Olmsted,55
0,27109,2.0,0.6931471805599453,Olmsted,55
1,27109,1.7,0.5306282510621704,Olmsted,55
0,27109,2.5,0.9162907318741551,Olmsted,55
0,27109,2.5,0.9162907318741551,Olmsted,55
0,27109,2.9,1.0647107369924282,Olmsted,55
0,27109,10.0,2.302585092994046,Olmsted,55
0,27109,11.2,2.4159137783010487,Olmsted,55
0,27111,2.7,0.9932517730102834,Otter Tail,56
0,27111,3.8,1.33500106673234,Otter Tail,56
0,27111,4.2,1.4350845252893227,Otter Tail,56
0,27111,3.2,1.1631508098056809,Otter Tail,56
1,27111,12.6,2.533696813957432,Otter Tail,56
1,27111,2.1,0.7419373447293773,Otter Tail,56
0,27111,12.0,2.4849066497880004,Otter Tail,56
1,27111,1.1,0.09531017980432493,Otter Tail,56
1,27113,0.3,-1.2039728043259361,Pennington,57
